40.7170151 -73.8297 "Queens County"
40.7521191 -73.9647437 "Queens County"
40.8040166 -73.9309605 "New York County"
40.7146257 -73.8296947 "Queens County"
40.6558976 -74.0059032 "Kings County"
40.727873 -73.9291223 "Queens County"
40.6657321 -73.7537515 "Nassau County"
40.5258044 -74.2255866 "Middlesex County"
40.7304453 -73.9136638 "Queens County"
40.6135207 -73.926783 "Kings County"
40.7384163 -73.8489844 "Queens County"
40.7384642 -73.8046018 "Queens County"
40.6724413 -73.7353255 "Nassau County"
40.7188118 -73.832643 "Queens County"
40.6303333 -74.0404875 "Kings County"
40.8764729 -73.8705687 Bronx
40.6910493 -73.8870195 "Kings County"
40.7220991 -73.7777101 "Queens County"
40.7167161 -73.8278116 "Queens County"
40.7190565 -73.8331917 "Queens County"
40.7031657 -73.8166124 "Queens County"
40.7793623 -73.9531505 "New York County"
40.7225802 -73.9404817 "Queens County"
40.6621777 -73.8502387 "Queens County"
40.7384947 -73.9027329 "Queens County"
40.8203466 -73.9593268 "Bergen County"
40.7818569 -73.8252243 "Nassau County"
40.6916302 -73.8118641 "Queens County"
40.8408394 -73.8725705 Bronx
